Exercício: 2017;;;;;;;
Escopo: Municípios do Estado - AM;;;;;;;
Tabela: Despesas Orçamentárias (Anexo I-D);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Processados;Total Geral da Despesa;siconfi-cor_TotalDespesas;336000
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Processados;3.0.00.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;336000
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Processados;3.1.00.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;336000
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Processados;3.1.90.00.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;336000
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Processados;3.1.90.13.00.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;336000
Prefeitura Municipal de Itamarati - AM;1301951;AM;8153;Inscrição de Restos a Pagar Processados;3.1.90.13.02.00 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;336000
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;Total Geral da Despesa;siconfi-cor_TotalDespesas;42224367,1
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.0.00.00.00.00 - Despesas Correntes;siconfi-cor_DO3.0.00.00.00.00;40175030,6
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.1.00.00.00.00 - Pessoal e Encargos Sociais;siconfi-cor_DO3.1.00.00.00.00;25913005,1
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.1.90.00.00.00 - Aplicações Diretas;siconfi-cor_DO3.1.90.00.00.00;25913005,1
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.1.90.01.00.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;siconfi-cor_DO3.1.90.01.00.00;2201,95
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.1.90.04.00.00 - Contratação por Tempo Determinado;siconfi-cor_DO3.1.90.04.00.00;8097831,89
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.1.90.11.00.00 - Vencimentos e Vantagens Fixas - Pessoal Civil;siconfi-cor_DO3.1.90.11.00.00;14554641,52
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.1.90.13.00.00 - Obrigações Patronais;siconfi-cor_DO3.1.90.13.00.00;3188156,08
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.1.90.13.02.00 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;3188156,08
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.1.90.16.00.00 - Outras Despesas Variáveis - Pessoal Civil;siconfi-cor_DO3.1.90.16.00.00;55936,56
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.1.90.92.00.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.1.90.92.00.00;1278,85
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.1.90.94.00.00 - Indenizações e Restituições Trabalhistas;siconfi-cor_DO3.1.90.94.00.00;12958,25
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.2.00.00.00.00 - Juros e Encargos da Dívida;siconfi-cor_DO3.2.00.00.00.00;78374,34
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.2.90.00.00.00 - Aplicações Diretas;siconfi-cor_DO3.2.90.00.00.00;78374,34
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.2.90.21.00.00 - Juros sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.21.00.00;76672,87
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.2.90.22.00.00 - Outros Encargos sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.22.00.00;1701,47
Prefeitura Municipal de Codajás - AM;1301308;AM;27303;Despesas Empenhadas;3.3.00.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;14183651,16
